run_id,seed,model_id,backend,workload_name,context_tokens,output_tokens,num_agents,branch_factor,num_prompts,available,skipped,reason,ttft_sec,total_latency_sec,prefill_sec,decode_sec,transfer_sec,resume_sec,omega_sec,throughput_tokens_per_sec,kv_total_bytes,kv_peak_bytes,kv_transferred_bytes,kv_reuse_ratio,materialize_count,transfer_count,branch_instances,dense_prefill_sec,stateful_prefill_sec,tpot_sec,itl_sec,e2el_sec,request_throughput_req_per_sec,source_metrics_path,kvcomm_available,kvcomm_mode,kvcomm_repo,kvcomm_reference,kvcomm_anchor_overhead_sec,kvcomm_reuse_fraction,stateful_parallel_width,stateful_parallel_waves,hf_cuda_device_count,hf_active_cuda_devices,hf_tensor_parallel_size,hf_device,hf_device_map_requested,hf_device_map_effective,hf_prefill_ttft_sec
multi_162a53880092,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,AAFLOW+,8192,64,1,4,16,True,False,,0.041457772216252964,39.024469062175896,3.281242698492861,35.599349408003036,0.14147695568000002,0.0016,0.0008,104.95978801079987,1082130432,1569089124,10550771676,0.796875,1,48,4,64.61524083185941,3.281242698492861,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,,,,,,,4,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
multi_5fac51fad2f3,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,dense_prefill,8192,64,1,4,16,True,False,,1.0444281276540563,207.01583846387155,64.61524083185941,142.39739763201214,0.0,0.0,0.0002,19.785925706910753,1082130432,4328521728,0,0.0,4,0,4,64.61524083185941,3.281242698492861,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,,,,,,,4,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
multi_487dd0f17e62,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,aaflow_text,8192,64,1,4,16,True,False,,1.0646203904140124,208.30814328050874,64.61524083185941,142.39739763201214,0.0,0.0,1.2955048166371883,19.663177519105947,1082130432,4674803466,0,0.0,64,0,4,64.61524083185941,3.281242698492861,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,,,,,,,4,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
multi_aba282a30c9b,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,vllm_local_prefix,8192,64,1,4,16,True,False,,0.4387352448553743,154.9053293769385,15.346119697566609,139.5494496793719,0.0,0.0064,0.00336,26.44195662263503,1082130432,1569089124,0,0.75,16,0,4,64.61524083185941,3.281242698492861,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,,,,,,,4,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
multi_11d36dbea3f0,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,sglang_prefix,8192,64,1,4,16,True,False,,0.3781584565755061,151.24985091390005,14.538429187168367,136.70150172673166,0.0,0.0064,0.0035200000000000006,27.081018429113524,1082130432,1569089124,0,0.75,16,0,4,64.61524083185941,3.281242698492861,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,,,,,,,4,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
multi_182cea6b2fca,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,kvcomm_prefix,8192,64,1,4,16,True,False,,0.3780834565755061,175.03129425210113,30.69223939513322,142.39739763201214,0.0,0.0,1.9416572249557824,23.40152952363163,1082130432,2056047820,0,0.5249999999999999,16,0,4,64.61524083185941,30.69223939513322,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,False,measured_profile_simulation,,https://github.com/FastMAS/KVCOMM,1.9384572249557823,0.7,4,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
multi_4acb414d904e,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,distserve_style,8192,64,1,4,16,True,False,,0.07825020693625297,160.640898269417,16.153810207964852,142.39739763201214,2.08009042944,0.0064,0.0032,25.497865388740802,1082130432,5410652160,51942260736,0.0,16,48,4,64.61524083185941,3.281242698492861,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,,,,,,,4,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
multi_3d2b09a9c6d2,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,AAFLOW+,8192,64,2,4,16,True,False,,0.041457772216252964,39.024469062175896,3.281242698492861,35.599349408003036,0.14147695568000002,0.0016,0.0008,209.91957602159974,1082130432,2218367380,24618467244,0.875,1,112,8,129.23048166371882,3.281242698492861,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,,,,,,,8,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
multi_91897a3ec417,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,dense_prefill,8192,64,2,4,16,True,False,,1.0444281276540563,414.0316769277431,129.23048166371882,284.7947952640243,0.0,0.0,0.0004,19.785925706910753,1082130432,8657043456,0,0.0,8,0,8,129.23048166371882,3.281242698492861,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,,,,,,,8,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
multi_ab792204a2f8,0,mistralai/Mistral-7B-Instruct-v0.3,hf_measured,aaflow_text,8192,64,2,4,16,True,False,,1.0646203904140124,416.6162865610175,129.23048166371882,284.7947952640243,0.0,0.0,2.5910096332743766,19.663177519105947,1082130432,9349606932,0,0.0,128,0,8,129.23048166371882,3.281242698492861,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_hf/hf_measurements/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_s0/metrics.json,,,,,,,8,1,2,2,2,cuda,balanced,"{""lm_head"": ""1"", ""model.embed_tokens"": ""0"", ""model.layers.0"": ""0"", ""model.layers.1"": ""0"", ""model.layers.10"": ""0"", ""model.layers.11"": ""0"", ""model.layers.12"": ""0"", ""model.layers.13"": ""0"", ""model.layers.14"": ""0"", ""model.layers.15"": ""0"", ""model.layers.16"": ""1"", ""model.layers.17"": ""1"", ""model.layers.18"": ""1"", ""model.layers.19"": ""1"", ""model.layers.2"": ""0"", ""model.layers.20"": ""1"", ""model.layers.21"": ""1"", ""model.layers.22"": ""1"", ""model.layers.23"": ""1"", ""model.layers.24"": ""1"", ""model.layers.25"": ""1"", ""model.layers.26"": ""1"", ""model.layers.27"": ""1"", ""model.layers.28"": ""1"", ""model.layers.29"": ""1"", ""model.layers.3"": ""0"", ""model.layers.30"": ""1"", ""model.layers.31"": ""1"", ""model.layers.4"": ""0"", ""model.layers.5"": ""0"", ""model.layers.6"": ""0"", ""model.layers.7"": ""0"", ""model.layers.8"": ""0"", ""model.layers.9"": ""0"", ""model.norm"": ""1"", ""model.rotary_emb"": ""1""}",1.0096131379978033
